# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416685566;-73121.15;0.34;71061.05
axle;60;1416685626;33761.52;0.37;-33280.33
axle;60;1416685686;-6375.63;0.23;7936.36
axle;60;1416685746;-11306.37;0.23;4577.73
axle;60;1416685806;7566.36;0.22;-824.32
axle;60;1416685866;-7375.26;0.30;6788.38
axle;60;1416685926;-12076.47;0.33;12538.65
axle;60;1416685986;-3552.47;0.27;3737.98
axle;60;1416686046;-62.26;0.18;6.18
axle;60;1416686106;-10304.18;0.25;8474.57
axle;60;1416686166;-2494.40;0.37;333.66
